,train_mae,train_rmse,val_mae,val_rmse
0,0.6669921315331974,0.8875711776928301,0.5171982761352293,0.7531016980736561
1,0.5630908339795931,0.7565342895817873,0.41790246915432716,0.6068944343465444
2,0.4616315087801974,0.6331541498587081,0.3498464471870853,0.521714002218025
3,0.42260232693712474,0.589936201276523,0.3238507393867739,0.4914264337143081
4,0.4023875353481848,0.5668183547909973,0.3065555273525177,0.46921448613475114
5,0.38502244658313445,0.5467614144198549,0.2914177828258084,0.4495203773795067
6,0.36996278152779233,0.5284197301797857,0.2785327963290676,0.4308273519851356
7,0.35522497763656113,0.5102413499256686,0.26635732093165,0.4134022984851696
8,0.3422701578464866,0.4934691588730382,0.2549147375168339,0.3973686862230451
9,0.33088839445875284,0.47917525340591893,0.24509573607675492,0.3843465715255548
10,0.32133988721269957,0.4662396737498508,0.23794347985136893,0.37466615046273005
11,0.31352299451828003,0.455924970879173,0.2327669029754977,0.3677335054118068
12,0.3078857551158314,0.44904467551817395,0.2280807485503535,0.36213464596655226
13,0.3024357192113366,0.44189930014500417,0.22539924229345015,0.3579162864393428
14,0.2993052144285659,0.43860625714627477,0.2213875269216876,0.35412494563281727
15,0.2956825212133882,0.434328099519669,0.2197423156711363,0.35224452415194457
16,0.2932677820254939,0.4318202173105976,0.21834933349201757,0.3498497705499802
17,0.29052956493247845,0.4285159516721332,0.2163936728912015,0.3482458787502681
18,0.2880385087829241,0.4256538533736618,0.21668661457877006,0.347811685597168
19,0.2861146409186959,0.42358333108997687,0.2141982562118961,0.345353635880444
20,0.284226419080591,0.42149707578349144,0.21253276760539702,0.34410585095968954
21,0.2827844450451399,0.4200689123132705,0.21217181966189416,0.3425204552375939
22,0.28066246456383537,0.4178575388130634,0.21166114557173946,0.34256649563057634
23,0.28013578491031843,0.4170694532210024,0.20892341651262775,0.340521426370763
24,0.27822363026824914,0.41507910694613837,0.20879794056377105,0.3397222686518751
25,0.2769512755210411,0.4133736186996606,0.20775656882793672,0.33868548532706544
26,0.2753322966081995,0.4114332535471914,0.20723719149827957,0.33798770765295766
27,0.27508154763302334,0.4112241344791336,0.20627564552330202,0.33738186154659316
28,0.27349196675237913,0.4101252802774923,0.20598998593707238,0.337113443688802
29,0.2721637984116872,0.40843695774399535,0.20499688915667996,0.33668180523832647
30,0.27146948664121223,0.40789822108316054,0.20544019942322084,0.33600003031843684
31,0.26981982805639365,0.40605687051881306,0.20482553012909427,0.3358142770592729
32,0.2694039948529481,0.4056476405866017,0.2046726288334016,0.33521281426293564
33,0.26884709088735176,0.40481795634442763,0.2045501074002635,0.33518840016160334
34,0.2677775669685552,0.4035936988902546,0.20318740414034936,0.3343983169912591
35,0.26675996520149875,0.4024275645868894,0.20365009625111857,0.33475476720934016
36,0.26660544680597636,0.4024505670792487,0.20390186434791935,0.3343332005763192
37,0.2657773661221697,0.4014423350951588,0.20294544485307509,0.3330862620301569
38,0.2651259649387548,0.4009157671137152,0.2022726281035331,0.3325907732222674
39,0.26468455910402844,0.40045879993140976,0.2020560945233991,0.3328323658094209
40,0.2636395895005392,0.39939370510631134,0.20279629336249444,0.33339161705400755
41,0.26322725142391634,0.3988137598406285,0.20156152858849494,0.33260340498123264
42,0.26271069651478335,0.39852915487225526,0.20177430539361893,0.3326170803852663
43,0.2615881981284406,0.39725730368454965,0.20106092455887026,0.33127336469737373
44,0.26130746794698384,0.3970822035649889,0.2012007560941481,0.33192625665883785
45,0.26056343911679136,0.39626445620477213,0.20114784807928146,0.3319295331066526
46,0.2606289394444703,0.39670169209249806,0.200437149693889,0.3315362940046649
47,0.25988980113340654,0.3957168492779079,0.20059861891692685,0.3307378277828661
48,0.2593573253479362,0.3947128725352226,0.200133525075451,0.3307490822644314
49,0.25901574924798076,0.3945602913351714,0.19950355493253277,0.33055925154762533
50,0.2587491101782087,0.3939848643171117,0.2006912394877403,0.3311627749053407
51,0.25796582917092553,0.3936222899913317,0.2000739293233041,0.3306831028100948
52,0.25732391100254415,0.3927500023786041,0.19963007684676878,0.3300505867101472
53,0.2574118822813034,0.3927904636066986,0.20082091684302977,0.33023030846202994
54,0.25634881133484727,0.3916388079004078,0.19900646829797375,0.3296807486209235
55,0.25619259924396104,0.39183363677274735,0.19917512612958108,0.3300045930524377
56,0.25545912785149516,0.39087683762127934,0.1989404609607112,0.329382585375824
57,0.2555023822146402,0.390838897822235,0.19879443558954424,0.3289976460749541
58,0.2550375289480451,0.3901741923325179,0.19869469490743452,0.3298751622453521
59,0.2546413975982039,0.3895195955320829,0.1989673525094986,0.3293240338297374
60,0.2545063597775401,0.3895383593146994,0.19849420146596047,0.3290135086977348
61,0.25430159102862987,0.3896327567395597,0.1980612297211924,0.32868535417490274
62,0.2536953673676146,0.3888183461036635,0.19759541557681176,0.3284660144309766
63,0.2533284317299794,0.38821679735086734,0.19646441551946825,0.32792609605524886
64,0.2529533606180003,0.388113478222246,0.19836618919526378,0.32874188157870016
65,0.252876889048048,0.38822179831528003,0.19759339839220047,0.3289904415494022
66,0.2520593911969046,0.38710778143085106,0.19749935812527133,0.3287325952707554
67,0.2523397032363874,0.38718200076565984,0.19713435538353458,0.32815035983499247
68,0.2512873849118819,0.3861568522483035,0.19714708385928983,0.32837795305669704
69,0.2514674143752022,0.3860909057156465,0.19699212524198717,0.3281157105166609
70,0.2511719675830832,0.3860407341782198,0.19731079546674604,0.3280472038777959
71,0.25087813865131053,0.3856052590237109,0.1969387365445014,0.32737498330049736
72,0.2503421379366951,0.38510715001932877,0.19607561682501146,0.32677091084562393
73,0.25019382576987215,0.38503156456937887,0.19646429558915476,0.3279260289936995
74,0.2503013702485483,0.38522228085125176,0.19669714353738293,0.32739478172442865
75,0.2497760664689149,0.3847366972689324,0.1973033420020534,0.3275642600984937
76,0.2493434466526542,0.38395025984016634,0.19607106067480579,0.32709102264545076
77,0.2488666077454885,0.3839661041605877,0.19671179858907575,0.3266954817217463
78,0.24923027737039916,0.3841935831387378,0.19621424569237617,0.3268247600110085
79,0.24874373060157043,0.3836197349162228,0.1963109136108429,0.3271832834639006
80,0.24841337955333817,0.3831758668334632,0.19632953357311986,0.3266553390532537
81,0.24813496031111953,0.3829702032106245,0.19613581535316282,0.3265498973238664
82,0.24771272513508236,0.3824356218991105,0.19641160051668843,0.3268505961132172
83,0.2478218418611607,0.3827522172253272,0.1957530497062591,0.3260552619887123
84,0.2476364749138344,0.382469320936565,0.19618489425028524,0.3262670920312754
85,0.24759552995084036,0.3822286246608016,0.19683389197434148,0.3269662492093696
86,0.24715203466549726,0.38172290454038077,0.1959113014801856,0.32658360924979396
87,0.2466766210229184,0.3811859822167251,0.1961877410930972,0.3268877220183895
88,0.24673407941077236,0.3811906884556689,0.19595793009765686,0.3262990033621655
89,0.24640444830549715,0.3807946736253853,0.19615496646973393,0.3263357177238529
90,0.24644016443004071,0.38118218779134877,0.19540408013328428,0.32610268933958625
91,0.2458398036413909,0.3804126520853591,0.19533146845717583,0.32621336447044846
92,0.24570081729284474,0.3800290261637311,0.19559455422624464,0.3257132345748184
93,0.24547952329608755,0.38007990061209157,0.19526137507730915,0.3253645897464484
94,0.24547848084443052,0.38037661784452687,0.1954537615660698,0.3255450566620934
95,0.24510901655669504,0.37954659158476595,0.19540763766534866,0.32620670518748757
96,0.24490551377685976,0.37934575574154217,0.19533306672688452,0.32548082329350647
97,0.24469549988916783,0.37899119554584676,0.19563484768713674,0.3259386894741894
98,0.244420233956525,0.3788973627829454,0.19503316763908632,0.32512421307886835
99,0.2445723508165476,0.3788748570699576,0.19526719494212058,0.32631136733763705
100,0.24410772708380166,0.37846613086279113,0.19501194405940273,0.3253602852271343
101,0.24420783231515839,0.37877248848750866,0.19440083518143622,0.3250609167013014
102,0.24345143377221246,0.37787905800258714,0.19521155881304894,0.3249402356276134
103,0.24360826863369472,0.3781400677780356,0.1948956998605882,0.3253269298740751
104,0.24340482986588993,0.37774770987177664,0.19533371468705515,0.32519810690247825
105,0.2432585054300201,0.3773089530144877,0.19502504963067271,0.3245415226195071
106,0.24336351258374156,0.3773736230652481,0.1949238457506703,0.3249108591898848
107,0.2430984595431968,0.37741761656539147,0.19537048306195967,0.32531913946626684
108,0.24285253973354196,0.37703231036973767,0.19558914462404867,0.32545959692426
109,0.24264276706276924,0.37702068239508213,0.1953644384780238,0.32527930961496093
110,0.24234825820430345,0.3765819982809174,0.19475221489706346,0.324859577571352
111,0.24236857471331744,0.376938396384088,0.19573950911721877,0.3252741112062541
112,0.2420143161161405,0.3762004394384873,0.19422959704552928,0.32468086894111226
113,0.2419283174572976,0.37624778689237737,0.19566580749327137,0.32488091323780843
114,0.2422458568649113,0.3764087867577363,0.19561001898780947,0.32508570231654965
115,0.2415924241565203,0.3757253030688293,0.19491549413050374,0.32498487954723027
116,0.24189040890322044,0.3761194445485345,0.19467966667106074,0.3247883017953909
117,0.24176442546184074,0.37597746029366286,0.19566297483059666,0.32479235656576894
118,0.24165390312951496,0.37619437920886606,0.19509052004544966,0.32463818545867396
119,0.2411806068509957,0.37579266214146567,0.19475888917523046,0.32433939959899083
120,0.24126076789249276,0.37533454917867104,0.1948102426625067,0.3244520494036955
121,0.24069437797360577,0.3747153768631877,0.19447596275037335,0.3243727792569247
122,0.24060121913191299,0.3749526600104224,0.19492880567427603,0.32497113775007963
123,0.24051793150498835,0.37448888586345025,0.19475887811953022,0.3237570257712706
124,0.24053881782601136,0.37442795191983813,0.19477861879333372,0.32420199540335387
125,0.24051742122766556,0.374402915973295,0.1940798605642011,0.3241645604247087
126,0.2399773121999463,0.3742590733524744,0.19412055251098448,0.3232254594281841
127,0.24008680621223272,0.37404267279836123,0.1943578712882534,0.32444788445023315
128,0.23975102358580755,0.37398441995758386,0.1946456353029897,0.32394580289677355
129,0.2399523700346969,0.37394832995639354,0.1951668447544498,0.32439553296287316
130,0.2394180437768569,0.3732558693308737,0.1958402339969912,0.3246998410720677
131,0.23946792342013595,0.37363053227080906,0.19422685691425878,0.32368022566120064
132,0.23900155639144735,0.37306937328095796,0.19433985073720256,0.32392390017256495
133,0.2390440239313063,0.3729316557027919,0.19498106837272644,0.32464307497043365
134,0.23911176076237584,0.3730769790258463,0.1956374157340296,0.32520458193812823
135,0.2389272585721083,0.3731148537383877,0.1951328246824203,0.3244852867425633
136,0.2386531074282149,0.3725163484161687,0.19467021380701371,0.3236564589123243
137,0.23884861618979997,0.37263563042219255,0.19424828238064243,0.32429714252198444
138,0.2382138404348087,0.37197724543062216,0.19494998070501512,0.3242598804800016
139,0.2381341299960311,0.37216540445112,0.19476815385203208,0.32400359502970655
140,0.2382620072840525,0.3720011513402586,0.19473963759599194,0.3239392947243357
141,0.23811243642383897,0.3718827189196239,0.1938431722021872,0.32346260285629763
142,0.23815521178111224,0.3720395186610775,0.1949369296912224,0.3244271320366246
143,0.23790550217941894,0.3721018494350397,0.19515605318930843,0.3236807769870347
144,0.23805651880206077,0.3720142887855735,0.1949641146967488,0.3242845961374596
145,0.23783568960959922,0.3717197453121721,0.19500726317205735,0.3239304821076898
146,0.23742703344900284,0.37130059057277015,0.1947694918321025,0.3237187076203403
147,0.23726023243906352,0.37100916714600396,0.19496972931008186,0.3235350974080581
148,0.23734135002317563,0.3711371688383408,0.19535965808937628,0.32414051888224005
149,0.23723033259452228,0.37111592666008175,0.19548268231653398,0.3237328292396098
